use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/as-caida20071105/as-caida20071105.e,2,0.160051,333578
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/as-caida20071105/as-caida20071105.e,3,0.211641,1003137
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/as-caida20071105/as-caida20071105.e,4,0.30448,1804254
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/as-caida20071105/as-caida20071105.e,5,0.323333,2736296
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/Brightkite_edges/Brightkite_edges.e,2,0.666091,1925222
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/Brightkite_edges/Brightkite_edges.e,3,1.1638,11168579
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/Brightkite_edges/Brightkite_edges.e,4,2.25838,36897230
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/Brightkite_edges/Brightkite_edges.e,5,4.18288,87977101
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/CA-CondMat/CA-CondMat.e,2,0.212146,456590
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/CA-CondMat/CA-CondMat.e,3,0.31869,2041200
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/CA-CondMat/CA-CondMat.e,4,0.45923,6671541
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/CA-CondMat/CA-CondMat.e,5,0.624408,13640413
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/Email-Enron/Email-Enron.e,2,0.31945,1843614
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/Email-Enron/Email-Enron.e,3,0.624444,7386710
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/Email-Enron/Email-Enron.e,4,1.08323,15001757
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/Email-Enron/Email-Enron.e,5,2.08948,26846003
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/git_web_ml/git_web_ml.e,2,0.399433,3797040
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/git_web_ml/git_web_ml.e,3,1.02182,22755412
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/git_web_ml/git_web_ml.e,4,2.08912,60328980
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/git_web_ml/git_web_ml.e,5,3.96302,102944501
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/p2p-Gnutella31/p2p-Gnutella31.e,2,0.470793,850912
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/p2p-Gnutella31/p2p-Gnutella31.e,3,0.733043,4813025
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/p2p-Gnutella31/p2p-Gnutella31.e,4,1.35435,26640988
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/p2p-Gnutella31/p2p-Gnutella31.e,5,2.84005,102397510
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/twitch/twitch.e,2,0.370259,5009789
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/twitch/twitch.e,3,0.835694,18242809
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/twitch/twitch.e,4,1.3006,37875078
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_0/twitch/twitch.e,5,2.14399,57440341
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/Amazon0302/Amazon0302.e,2,3.69651,2847335
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/Amazon0302/Amazon0302.e,3,4.53296,7403698
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/Amazon0302/Amazon0302.e,4,6.71676,20872689
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/Amazon0302/Amazon0302.e,5,11.3097,58606935
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/com-amazon/com-amazon.e,2,3.52677,2490466
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/com-amazon/com-amazon.e,3,4.37955,5258955
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/com-amazon/com-amazon.e,4,5.00788,12187967
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/com-amazon/com-amazon.e,5,7.96441,30051631
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/Email-EuAll/Email-EuAll.e,2,3.26344,3903133
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/Email-EuAll/Email-EuAll.e,3,4.03526,34747374
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/Email-EuAll/Email-EuAll.e,4,4.90836,64854661
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/Email-EuAll/Email-EuAll.e,5,7.46888,89644171
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/Gowalla_edges/Gowalla_edges.e,2,4.94334,11033540
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/Gowalla_edges/Gowalla_edges.e,3,11.3981,76899453
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/Gowalla_edges/Gowalla_edges.e,4,22.3759,292344339
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/Gowalla_edges/Gowalla_edges.e,5,53.9433,717563763
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/web-NotreDame/web-NotreDame.e,2,3.56218,3369753
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/web-NotreDame/web-NotreDame.e,3,4.99764,8710675
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/web-NotreDame/web-NotreDame.e,4,6.48871,23906401
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/web-NotreDame/web-NotreDame.e,5,14.2902,70781091
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/Amazon0302/Amazon0302.e,2,2.85599,2845065
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/Amazon0302/Amazon0302.e,3,4.83302,7397796
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/Amazon0302/Amazon0302.e,4,5.86216,20807788
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/Amazon0302/Amazon0302.e,5,12.2676,58751804
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/com-amazon/com-amazon.e,2,3.42322,2492919
use_Hybrid_1CPU_4GPU,/home/mdnd/data_exp_1/com-amazon/com-amazon.e,3,5.15099,5255100
